,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
314,Mango Recipes,Macadamia-Crusted Sea Bass with Mango Cream Sauce,https://www.allrecipes.com/recipe/39583/macadamia-crusted-sea-bass-with-mango-cream-sauce/,20 m,20 m,40 m,Original recipe yields 4 servings,423  cals,31.1 ,13.6,24.2 ,87 ,222 ,"1/2 mango - peeled, seeded and diced;1/2 cup heavy cream;1 teaspoon lemon juice;1/2 cup chopped macadamia nuts;1/4 cup seasoned bread crumbs;1 teaspoon olive oil;1/2 teaspoon black pepper;1 pinch red pepper flakes;1 pound fresh sea bass;salt and ground black pepper to taste;2 cloves minced garlic;1 tablespoon extra virgin olive oil",4
315,Mango Recipes,Mango Salsa,https://www.allrecipes.com/recipe/48032/mango-salsa/,15 m,45 m,,Original recipe yields 8 servings,21  cals,0.1 ,5.4,0.3 ,0 ,1 ,"1 mango - peeled, seeded, and chopped;1/4 cup finely chopped red bell pepper;1 green onion, chopped;2 tablespoons chopped cilantro;1 fresh jalapeno chile pepper, finely chopped;2 tablespoons lime juice;1 tablespoon lemon juice",1
316,Mango Recipes,Mahi Mahi with Coconut Rice and Mango Salsa,https://www.allrecipes.com/recipe/214541/mahi-mahi-with-coconut-rice-and-mango-salsa/,30 m,30 m,2 h,Original recipe yields 4 servings,808  cals,28.9 ,107,30.9 ,94 ,549 ,"2 tablespoons olive oil;1 1/2 teaspoons soy sauce;2 teaspoons lemon juice;1 clove garlic, crushed;2 teaspoons red pepper flakes;1 teaspoon fresh ground black pepper;1/2 teaspoon minced fresh ginger root;2 tablespoons chopped green onion (optional);salt to taste;4 (4 ounce) mahi mahi fillets;2 cups uncooked jasmine rice;2 cups water;1 cube chicken bouillon;1 tablespoon butter (optional);3/4 (14 ounce) can coconut milk;2 tablespoons white sugar;1 1/2 teaspoons butter;1 1/2 tablespoons white sugar;1 1/2 cups fresh mango, cubed",5
317,Mango Recipes,Mango Blueberry Muffins With Coconut Streusel,https://www.allrecipes.com/recipe/214817/mango-blueberry-muffins-with-coconut-streusel/,20 m,25 m,45 m,Original recipe yields 16 servings (16 muffins),219  cals,8.4 ,33.9,3.1 ,43 ,174 ,"1/4 cup all-purpose flour;1/4 teaspoon ground cinnamon (optional);1 tablespoon white sugar;3 tablespoons sweetened flaked coconut, chopped;1 pinch salt;2 tablespoons butter;1/2 cup unsalted butter;1 1/4 cups white sugar;1/2 teaspoon salt;2 eggs;1 3/4 cups all-purpose flour;2 teaspoons baking powder;1/2 cup buttermilk;1 cup fresh blueberries;1/4 cup all-purpose flour;1 cup mango - peeled, seeded and diced",4
318,Mango Recipes,Mango-licious Tilapia,https://www.allrecipes.com/recipe/110380/mango-licious-tilapia/,10 m,12 m,22 m,Original recipe yields 4 servings,319  cals,16 ,21.2,25.3 ,41 ,562 ,"4 tilapia fillets;2 tablespoons olive oil;1 1/2 tablespoons grated orange zest;1/4 cup fresh orange juice;salt and pepper to taste;crushed red pepper flakes to taste;Salsa:;1 mango - peeled, seeded and diced;1 small red onion, finely chopped;1 avocado - peeled, pitted and diced;3 roma tomatoes - peeled, seeded and chopped;1 lime, zested and juiced;1 jalapeno pepper, seeded and finely chopped;1 tablespoon minced fresh ginger root;1/4 cup chopped fresh cilantro;1 teaspoon kosher salt",4
319,Mango Recipes,"Avocado, Tomato and Mango Salsa",https://www.allrecipes.com/recipe/74694/avocado-tomato-and-mango-salsa/,15 m,45 m,,Original recipe yields 6 servings,158  cals,12 ,13.8,1.9 ,0 ,397 ,"1 mango - peeled, seeded and diced;1 avocado - peeled, pitted, and diced;4 medium tomatoes, diced;1 jalapeno pepper, seeded and minced;1/2 cup chopped fresh cilantro;3 cloves garlic, minced;1 teaspoon salt;2 tablespoons fresh lime juice;1/4 cup chopped red onion;3 tablespoons olive oil",1
320,Mango Recipes,Grilled Tilapia with Mango Salsa,https://www.allrecipes.com/recipe/166771/grilled-tilapia-with-mango-salsa/,45 m,10 m,1 h 55 m,Original recipe yields 2 servings,634  cals,40.2 ,33.4,36.3 ,62 ,697 ,"1/3 cup extra-virgin olive oil;1 tablespoon lemon juice;1 tablespoon minced fresh parsley;1 clove garlic, minced;1 teaspoon dried basil;1 teaspoon ground black pepper;1/2 teaspoon salt;2 (6 ounce) tilapia fillets;1 large ripe mango, peeled, pitted and diced;1/2 red bell pepper, diced;2 tablespoons minced red onion;1 tablespoon chopped fresh cilantro;1 jalapeno pepper, seeded and minced;2 tablespoons lime juice;1 tablespoon lemon juice;salt and pepper to taste",4
321,Mango Recipes,Bourbon-Mango Pulled Pork,https://www.allrecipes.com/recipe/163001/bourbon-mango-pulled-pork/,20 m,6 h,6 h 20 m,Original recipe yields 10 servings,319  cals,8 ,34.5,23.7 ,68 ,995 ,2 mangos;1 (4 pound) pork shoulder roast;2 tablespoons ground black pepper;1 teaspoon kosher salt;1 teaspoon chipotle chile powder;1/4 cup balsamic vinegar;2 cups water;1 teaspoon chipotle chile powder;2 teaspoons honey;1 (1.5 fluid ounce) jigger bourbon whiskey;2 (12 ounce) bottles barbeque sauce,4
322,Mango Recipes,Blackened Tuna Steaks with Mango Salsa,https://www.allrecipes.com/recipe/103535/blackened-tuna-steaks-with-mango-salsa/,45 m,10 m,3 h 55 m,Original recipe yields 4 servings (4 steaks),458  cals,24.7 ,18.3,42.1 ,77 ,1233 ,"2 tablespoons olive oil;2 tablespoons lime juice;2 cloves garlic, minced;4 tuna steaks;1 fresh mango - peeled, pitted, and chopped;1/4 cup finely chopped red bell pepper;1/2 Spanish onion, finely chopped;1 green onion, chopped;2 tablespoons chopped fresh cilantro;1 jalapeno pepper, seeded and minced;2 tablespoons lime juice;1 1/2 teaspoons olive oil;2 tablespoons paprika;1 tablespoon cayenne pepper;1 tablespoon onion powder;2 teaspoons salt;1 teaspoon ground black pepper;1 teaspoon dried thyme;1 teaspoon dried basil;1 teaspoon dried oregano;1 tablespoon garlic powder;4 tablespoons olive oil",5
323,Mango Recipes,Mango Lassi II,https://www.allrecipes.com/recipe/32620/mango-lassi-ii/,5 m,5 m,,Original recipe yields 2 servings,482  cals,4.4 ,102.4,13.9 ,15 ,179 ,"2 mangos - peeled, seeded and diced;2 cups plain yogurt;1/2 cup white sugar;1 cup ice",1
324,Mango Recipes,Thai Sweet Sticky Rice With Mango (Khao Neeo Mamuang),https://www.allrecipes.com/recipe/150313/thai-sweet-sticky-rice-with-mango-khao-neeo-mamuang/,10 m,20 m,1 h 30 m,Original recipe yields 4 servings (3 cups),817  cals,26 ,144.3,8.4 ,0 ,458 ,"1 1/2 cups uncooked short-grain white rice;2 cups water;1 1/2 cups coconut milk;1 cup white sugar;1/2 teaspoon salt;1/2 cup coconut milk;1 tablespoon white sugar;1/4 teaspoon salt;1 tablespoon tapioca starch;3 mangos, peeled and sliced;1 tablespoon toasted sesame seeds",4
325,Mango Recipes,Avocado Mango Salsa,https://www.allrecipes.com/recipe/89595/avocado-mango-salsa/,20 m,20 m,,Original recipe yields 8 servings,63  cals,3.8 ,8.3,0.8 ,0 ,3 ,"1 avocado - peeled, pitted and diced;1 lime, juiced;1 mango - peeled, seeded and diced;1 small red onion, chopped;1 habanero pepper, seeded and chopped;1 tablespoon chopped fresh cilantro;salt to taste",1
326,Mango Recipes,Gloomy Day Smoothie,https://www.allrecipes.com/recipe/84189/gloomy-day-smoothie/,10 m,10 m,,Original recipe yields 4 servings,151  cals,0.5 ,34.6,4.2 ,< 1 ,44 ,"1 mango - peeled, seeded, and cut into chunks;1 banana, peeled and chopped;1 cup orange juice;1 cup vanilla nonfat yogurt",1
327,Mango Recipes,Magic Mango Bread,https://www.allrecipes.com/recipe/22516/magic-mango-bread/,,,,,,,,,,,,0
328,Mango Recipes,Spicy Indian Chicken and Mango Curry,https://www.allrecipes.com/recipe/105553/spicy-indian-chicken-and-mango-curry/,,,,,,,,,,,,0
329,Mango Recipes,Amazing Southwest Cilantro Lime Mango Grilled Chicken Sandwiches,https://www.allrecipes.com/recipe/143458/amazing-southwest-cilantro-lime-mango-grilled-chicken-sandwiches/,,,,,,,,,,,,0
330,Mango Recipes,Spicy Mango Sweet Potato Chicken,https://www.allrecipes.com/recipe/158638/spicy-mango-sweet-potato-chicken/,,,,,,,,,,,,0
331,Mango Recipes,White Sangria,https://www.allrecipes.com/recipe/23537/white-sangria/,30 m,1 h 30 m,,Original recipe yields 32 servings (1 gallon),,,,,,,"1/2 cup peach schnapps;1/2 cup cognac;1/4 cup white sugar;4 oranges, sliced into rounds;2 mangos, peeled and sliced;4 (750 milliliter) bottles dry white wine, chilled;1 liter ginger ale, chilled",2
332,Mango Recipes,Chicken and Pasta in a Mango Cream Sauce,https://www.allrecipes.com/recipe/70433/chicken-and-pasta-in-a-mango-cream-sauce/,,,,,,,,,,,,0
333,Melon Recipes,Julia's Watermelon Gazpacho,https://www.allrecipes.com/recipe/215551/julias-watermelon-gazpacho/,40 m,40 m,,Original recipe yields 10 servings,100  cals,3 ,19,1.4 ,0 ,4 ,"6 cups cubed seeded watermelon;2 English (hothouse style) cucumbers, chopped;2 red bell peppers, chopped;1 onion, chopped;1/2 jalapeno pepper, finely chopped;1/4 cup lemon juice;2 tablespoons olive oil;3 tablespoons chopped fresh mint;2 tablespoons minced fresh ginger;3 tablespoons honey;1/2 cup pineapple juice;20 small mint leaves",1
334,Melon Recipes,Honeydew Blueberry Soup,https://www.allrecipes.com/recipe/26428/honeydew-blueberry-soup/,10 m,45 m,,Original recipe yields 6 servings,176  cals,3.2 ,37.7,2.5 ,0 ,96 ,1 honeydew melon;1 pint blueberries;6 oatmeal cookies,2
335,Melon Recipes,Easy Cantaloupe Salsa,https://www.allrecipes.com/recipe/238095/easy-cantaloupe-salsa/,20 m,1 h 20 m,,Original recipe yields 12 servings,49  cals,1.3 ,8.2,1.2 ,0 ,116 ,"4 cups bite-size chunks cantaloupe;2 (14.5 ounce) cans diced petite-cut tomatoes;1/2 red onion, diced;1/2 cup chopped fresh cilantro;1/2 yellow bell pepper, diced;4 jalapeno peppers, diced;2 tablespoons lemon juice;2 tablespoons lime juice;1 clove garlic, minced;1 tablespoon olive oil, or to taste;salt and ground black pepper to taste",1
336,Melon Recipes,Honeydew and Cucumber Salad,https://www.allrecipes.com/recipe/215357/honeydew-and-cucumber-salad/,15 m,1 h 15 m,,Original recipe yields 12 servings,148  cals,9.3 ,17.3,1.1 ,0 ,21 ,"3 large cucumbers - peeled, seeded, and cut into 1-inch pieces;1 honeydew melon - peeled, seeded and cut into 1 1/2 inch chunks;1/2 cup vegetable oil;1/2 cup lemon juice;1/4 cup white sugar",1
337,Melon Recipes,Watermelon Fruit Bowl,https://www.allrecipes.com/recipe/38521/watermelon-fruit-bowl/,30 m,5 m,50 m,Original recipe yields 20 servings,179  cals,0.7 ,45.4,2.8 ,0 ,23 ,"1 large watermelon;1 cantaloupe, halved and seeded;1 honeydew melon, halved and seeded;2 (15 ounce) cans mandarin oranges, drained;2 (20 ounce) cans pineapple chunks, drained;2 cups halved fresh strawberries;2 cups seedless grapes;1/2 cup water;1/4 cup white sugar;2 tablespoons grated lemon zest",3
338,Melon Recipes,Watermelon Vodka Slush,https://www.allrecipes.com/recipe/20220/watermelon-vodka-slush/,10 m,4 h 20 m,,Original recipe yields 4 servings,,,,,,,"4 cups watermelon flesh, seeds removed;2 fluid ounces simple syrup;2 tablespoons lemon juice;1 cup vodka;2 fluid ounces melon liqueur;4 twists lemon zest, garnish",2
339,Melon Recipes,Watermelon Fire and Ice Salsa,https://www.allrecipes.com/recipe/20846/watermelon-fire-and-ice-salsa/,15 m,15 m,,Original recipe yields 32 servings (4 cups),5  cals,0 ,1.3,0.1 ,0 ,29 ,3 cups chopped watermelon;1/2 cup chopped green bell pepper;2 tablespoons lime juice;2 tablespoons chopped fresh cilantro;1 tablespoon chopped green onions;1 tablespoon chopped jalapeno pepper;1/2 teaspoon garlic salt,1
340,Melon Recipes,Watermelon and Strawberry Lemonade,https://www.allrecipes.com/recipe/143452/watermelon-and-strawberry-lemonade/,20 m,20 m,,Original recipe yields 8 servings (2 quarts),152  cals,0.3 ,39.3,1.1 ,0 ,4 ,"8 cups cubed seeded watermelon;1 cup fresh strawberries, halved;1/2 cup fresh lemon juice;1 cup white sugar;2 cups water",1
341,Melon Recipes,Cantaloupe Bread with Praline Glaze,https://www.allrecipes.com/recipe/22309/cantaloupe-bread-with-praline-glaze/,15 m,1 h,1 h 15 m,Original recipe yields 20 servings (2 - 9x5 inch loaves),366  cals,18.4 ,48.2,3.3 ,40 ,242 ,"3 eggs;1 cup vegetable oil;2 cups white sugar;1 tablespoon vanilla extract;2 cups cantaloupe - peeled, seeded and pureed;3 cups all-purpose flour;1 teaspoon salt;1 teaspoon baking soda;3/4 teaspoon baking powder;2 teaspoons ground cinnamon;1/2 teaspoon ground ginger;1/2 cup butter;1 2/3 cups brown sugar;1/2 cup chopped pecans",3
342,Melon Recipes,Watermelon Cooler Slushy,https://www.allrecipes.com/recipe/141371/watermelon-cooler-slushy/,10 m,10 m,,Original recipe yields 5 servings (5 cups),79  cals,0.2 ,20.6,0.8 ,0 ,61 ,4 cups cubed seedless watermelon;10 ice cubes;1/3 cup fresh lime juice;1/4 cup white sugar;1/8 teaspoon salt,1
343,Melon Recipes,Watermelon Summer Salad,https://www.allrecipes.com/recipe/74824/watermelon-summer-salad/,30 m,30 m,,Original recipe yields 6 servings,157  cals,10 ,14.8,4 ,17 ,315 ,"3/4 cup halved, thinly sliced red onion;1 tablespoon fresh lime juice;1 1/2 quarts seeded, cubed watermelon;3/4 cup crumbled feta cheese;1/2 cup pitted black olive halves;1 cup chopped fresh mint;2 tablespoons olive oil",2
344,Melon Recipes,Mojito Fruit Salad,https://www.allrecipes.com/recipe/215576/mojito-fruit-salad/,20 m,1 h 20 m,,Original recipe yields 6 servings,83  cals,0.6 ,20.7,1.3 ,0 ,7 ,1 cup cubed seeded watermelon;1 cup seedless grapes;1 cup cubed cantaloupe;1 cup hulled and quartered strawberries;1 cup peeled and quartered kiwi;1 cup fresh blueberries;3 sprigs fresh mint;2 teaspoons white sugar;3 tablespoons fresh lime juice,3
345,Melon Recipes,Herb Watermelon Feta Salad,https://www.allrecipes.com/recipe/222512/herb-watermelon-feta-salad/,20 m,20 m,,Original recipe yields 12 servings,177  cals,6 ,31.1,4 ,8 ,112 ,"1/2 large chilled seedless watermelon, cut into 1-inch cubes;1 small red onion, sliced;1 cup thinly sliced fresh basil leaves;1 cup chopped fresh cilantro;1/2 cup minced fresh mint leaves;2 limes, juiced;1 (4 ounce) package crumbled feta cheese;3 tablespoons olive oil;2 tablespoons balsamic vinegar, or more to taste;salt and ground black pepper to taste",1
346,Melon Recipes,Refreshing Watermelon Salad,https://www.allrecipes.com/recipe/111853/refreshing-watermelon-salad/,20 m,20 m,,Original recipe yields 15 servings,94  cals,3.5 ,14.2,3.4 ,13 ,182 ,"3 tablespoons lime juice;1 cup sliced red onion, cut lengthwise;15 cups cubed watermelon;3 cups cubed English cucumber;1 (8 ounce) package feta cheese, crumbled;1/2 cup chopped fresh cilantro;cracked black pepper;sea salt",2
347,Melon Recipes,Jewel's Watermelon Margaritas,https://www.allrecipes.com/recipe/221229/jewels-watermelon-margaritas/,10 m,5 m,45 m,Original recipe yields 4 servings,241  cals,0.2 ,37.5,0.9 ,0 ,44 ,"1/2 cup white sugar;1/2 cup water;3 strips orange zest;2 cups cubed seeded watermelon;3/4 cup white tequila;1/4 cup lime juice;salt or sugar for rimming glasses (optional);1 lime, cut into wedges;2 cups crushed ice, or as needed",5
348,Melon Recipes,Watermelon Lemonade,https://www.allrecipes.com/recipe/214907/watermelon-lemonade/,10 m,5 m,15 m,Original recipe yields 12 servings (6 cups),50  cals,0.1 ,13,0.3 ,0 ,6 ,1/2 cup white sugar;1/2 cup water;4 cups cubed watermelon;3 cups cold water;1/2 cup fresh lemon juice;6 cups ice cubes,2
349,Melon Recipes,Watermelon Sangria,https://www.allrecipes.com/recipe/202438/watermelon-sangria/,20 m,4 h 20 m,,Original recipe yields 16 servings,,,,,,,"12 cups cubed watermelon, divided;1 (750 milliliter) bottle dry white wine;1 cup vodka;1/2 cup triple sec;1/2 cup simple syrup;1 medium lime, quartered;1 orange, cut into wedges;1 cup fresh blueberries",1
350,Melon Recipes,Watermelon Agua Fresca,https://www.allrecipes.com/recipe/214367/watermelon-agua-fresca/,25 m,25 m,,Original recipe yields 8 servings,72  cals,0.1 ,18.7,0.5 ,0 ,2 ,"4 cups cubed seeded watermelon;1/2 cup water;1/2 cup white sugar, or to taste;4 slices lime;24 fresh mint leaves;ice",1
351,Melon Recipes,Cucumber-Watermelon Salad,https://www.allrecipes.com/recipe/173016/cucumber-watermelon-salad/,15 m,15 m,30 m,Original recipe yields 10 servings,48  cals,0.2 ,11.9,0.9 ,0 ,238 ,6 cups cubed seeded watermelon;4 cups cubed English cucumber;1 teaspoon salt;1 tablespoon white sugar (optional);1/2 cup balsamic vinegar,1
352,Melon Recipes,Chilled Cantaloupe Soup,https://www.allrecipes.com/recipe/12912/chilled-cantaloupe-soup/,20 m,1 h 20 m,,Original recipe yields 6 servings,69  cals,0.3 ,16.4,1.4 ,0 ,16 ,"1 cantaloupe - peeled, seeded and cubed;2 cups orange juice;1 tablespoon fresh lime juice;1/4 teaspoon ground cinnamon",2
353,Melon Recipes,Refreshing Cucumber Watermelon Salad,https://www.allrecipes.com/recipe/222728/refreshing-cucumber-watermelon-salad/,15 m,25 m,,Original recipe yields 10 servings,207  cals,6.6 ,36.7,5.2 ,13 ,173 ,"1 small red onion, halved and sliced into thin half-moons;2 tablespoons lime juice, or more to taste;2 tablespoons extra-virgin olive oil;1 seedless watermelon, cut into cubes;3 baby cucumbers, seeded and cut into cubes;1 cup crumbled feta cheese;1/2 cup mint leaves, sliced thinly",2
354,Melon Recipes,Cool Watermelon Slushes,https://www.allrecipes.com/recipe/87049/cool-watermelon-slushes/,3 m,3 m,6 m,Original recipe yields 4 servings,28  cals,0.1 ,7.3,0.5 ,0 ,2 ,6 ice cubes;2 cups cubed seeded watermelon;1 teaspoon honey,1
355,Melon Recipes,Watermelon and Feta Salad with Arugula and Spinach,https://www.allrecipes.com/recipe/218557/watermelon-and-feta-salad-with-arugula-and-spinach/,20 m,20 m,,Original recipe yields 4 servings (8 cups),191  cals,14.5 ,12.3,4.5 ,17 ,470 ,"3 tablespoons extra-virgin olive oil;2 teaspoons white balsamic vinegar;1/2 teaspoon kosher salt;2 cups arugula;2 cups baby spinach leaves;1 cup thinly sliced red onion;1 cup grape tomatoes, halved;1/2 cup crumbled feta cheese;2 cups bite sized watermelon chunks",2
356,Melon Recipes,Nobody's Strawberry Watermelon Shakedown,https://www.allrecipes.com/recipe/201977/nobodys-strawberry-watermelon-shakedown/,5 m,5 m,,Original recipe yields 1 servings (1 large glass),494  cals,23.7 ,69.3,7.5 ,85 ,75 ,1 1/2 cups frozen strawberries;1 1/2 cups frozen diced watermelon;1/4 cup cream;1/4 cup plain yogurt;2 tablespoons orange juice;1 tablespoon white sugar (optional);1/4 teaspoon vanilla extract,1
357,Melon Recipes,Awesome Summer Watermelon Salad,https://www.allrecipes.com/recipe/198656/awesome-summer-watermelon-salad/,20 m,50 m,,Original recipe yields 6 servings,343  cals,32.5 ,10.4,4.3 ,22 ,506 ,"1/4 cup balsamic vinegar;1 tablespoon Dijon mustard;1 tablespoon chopped garlic;1/2 teaspoon kosher salt;1/2 teaspoon freshly ground black pepper;3/4 cup olive oil;3 cups 2-inch cubes watermelon;1 cup crumbled feta cheese;1/2 red onion, sliced very thin;coarsely ground black pepper to taste",2
358,Melon Recipes,Watermelon Salsa,https://www.allrecipes.com/recipe/47102/watermelon-salsa/,20 m,1 h,1 h 20 m,Original recipe yields 16 servings (2 cups),8  cals,0 ,2,0.2 ,0 ,29 ,"2 cups seeded and coarsely chopped watermelon;2 tablespoons chopped onion;3 tablespoons seeded, chopped Anaheim chile;2 tablespoons balsamic vinegar;1/4 teaspoon garlic salt",1
359,Nectarine Recipes,Crab & Avocado Salad with Fruit Salsa,https://www.allrecipes.com/recipe/76966/crab-avocado-salad-with-fruit-salsa/,,,,Original recipe yields 6 servings,224  cals,15.1 ,19.9,6.6 ,14 ,273 ,"1 pound pasteurized crabmeat (preferably lump or back fin), picked over for stray shells;1 1/2 cups mangoes, peaches or nectarines, diced;1/4 medium red onion, cut into small dice;1/4 medium red bell pepper, cored and cut into medium dice;1 tablespoon chopped fresh cilantro or parsley;2 tablespoons fresh lime juice;1/2 teaspoon Salt and pepper, to taste;3 ripe avocados",2
360,Nectarine Recipes,Nectarine Pie,https://www.allrecipes.com/recipe/12392/nectarine-pie/,,,,Original recipe yields 8 servings (1 - 9 inch pie),333  cals,18.8 ,39.8,3.3 ,41 ,128 ,2/3 cup white sugar;4 tablespoons all-purpose flour;1/2 teaspoon ground cinnamon;1 cup heavy whipping cream;1/4 teaspoon almond extract;5 nectarines;1 (9 inch) unbaked pie shell,4
361,Nectarine Recipes,Grilled Pork Chops with Fresh Nectarine Salsa,https://www.allrecipes.com/recipe/143355/grilled-pork-chops-with-fresh-nectarine-salsa/,25 m,8 m,33 m,Original recipe yields 4 servings,419  cals,18.3 ,10.8,51.2 ,130 ,92 ,"2 nectarines, pitted and diced;1 ripe tomato, seeded and diced;1/4 cup diced onion;2 tablespoons chopped fresh cilantro;2 tablespoons fresh lime juice;1/4 teaspoon crushed red pepper flakes, or to taste;salt to taste;1 teaspoon ground cumin;1 teaspoon chili powder;salt and ground black pepper to taste;2 tablespoons olive oil;8 (4 ounce) boneless pork loin chops",4
362,Nectarine Recipes,Nectarine Blush,https://www.allrecipes.com/recipe/142435/nectarine-blush/,2 m,2 m,4 m,Original recipe yields 2 servings (2 cups),160  cals,1.5 ,33.5,5.5 ,5 ,132 ,"2 nectarines, pitted and chopped;2 tablespoons brown sugar;1 cup buttermilk",1
363,Nectarine Recipes,Curried Salmon with Summer Fruit Chutney,https://www.allrecipes.com/recipe/143354/curried-salmon-with-summer-fruit-chutney/,30 m,15 m,1 h 45 m,Original recipe yields 4 servings,319  cals,16.5 ,12,29.8 ,83 ,226 ,"2 tablespoons curry paste;2 tablespoons fresh lime juice;4 (6 ounce) salmon fillets;1 nectarines, pitted and diced;2 plums, pitted and diced;1/3 cup blueberries;1/4 cup minced red onion;1/4 teaspoon cayenne pepper;3 tablespoons chopped fresh cilantro;1 teaspoon fresh lime juice;salt and ground black pepper to taste",4
364,Nectarine Recipes,Beth's Peach-Nectarine Muffins,https://www.allrecipes.com/recipe/23418/beths-peach-nectarine-muffins/,10 m,20 m,30 m,Original recipe yields 8 servings (8 muffin),271  cals,10.2 ,41.9,3.7 ,24 ,250 ,"1 1/2 cups all-purpose flour;3/4 cup white sugar;1/2 teaspoon salt;2 teaspoons baking powder;1/3 cup vegetable oil;1 egg;1/3 cup milk;1 large ripe peach - peeled, pitted and diced;1 very ripe nectarine, pitted and diced;1 tablespoon brown sugar",3
365,Nectarine Recipes,Fabulous Fruit Salad,https://www.allrecipes.com/recipe/14187/fabulous-fruit-salad/,20 m,20 m,,Original recipe yields 4 servings,243  cals,9.8 ,37.4,5.8 ,< 1 ,55 ,"1 red apple, cored and chopped;1 Granny Smith apple, cored and chopped;1 nectarine, pitted and sliced;2 stalks celery, chopped;1/2 cup dried cranberries;1/2 cup chopped walnuts;1 (8 ounce) container nonfat lemon yogurt",1
366,Nectarine Recipes,Nectarine Blueberry Crumble,https://www.allrecipes.com/recipe/119724/nectarine-blueberry-crumble/,20 m,40 m,1 h,Original recipe yields 10 servings,,,,,,,"2 1/2 pounds ripe nectarines;2 cups fresh or frozen blueberries;1/3 cup sugar;1/4 teaspoon ground nutmeg;2 tablespoons lemon juice;1/3 cup packed brown sugar;2 tablespoons butter or stick margarine, cubed;1 egg white;2/3 cup crushed macaroons;1/2 cup quick-cooking oats",2
367,Nectarine Recipes,Drupey Pie,https://www.allrecipes.com/recipe/19869/drupey-pie/,1 h,50 m,1 h 50 m,Original recipe yields 8 servings (1 - 9 inch pie),423  cals,22.3 ,52.8,5.1 ,81 ,450 ,"2 cups all-purpose flour;1 teaspoon salt;3/4 cup butter;7 tablespoons ice water;2 cups pitted sour cherries;3 nectarines, pitted and chopped;3 fresh apricots, pitted and sliced;5/8 cup turbinado sugar;1 pinch ground cinnamon;1 tablespoon cornstarch;2 tablespoons all-purpose flour;2 tablespoons butter, cut into pieces;1 teaspoon water;1 egg yolk",4
368,Nectarine Recipes,Easy Batter Fruit Cobbler,https://www.allrecipes.com/recipe/88354/easy-batter-fruit-cobbler/,,,,Original recipe yields 4 servings,384  cals,12.6 ,64.9,4.1 ,34 ,371 ,"4 tablespoons butter;3/4 cup all-purpose flour;3/4 cup sugar;1 teaspoon baking powder;1/4 teaspoon salt;3/4 cup milk;2 cups of sliced fresh peaches or nectarines, or whole blueberries, strawberries, raspberries, blackberries or a combination of fruits (or a 12-ounce package of frozen berries);1 tablespoon sugar",4
369,Nectarine Recipes,Caribbean Chicken,https://www.allrecipes.com/recipe/36908/caribbean-chicken/,,,,,,,,,,,,0
370,Nectarine Recipes,Nectarine Sunshine Smoothie,https://www.allrecipes.com/recipe/214990/nectarine-sunshine-smoothie/,10 m,30 m,,Original recipe yields 4 servings (4 cups),184  cals,1.3 ,40.9,5.2 ,3 ,42 ,"2 large nectarines, pitted and quartered;1 banana, cut into pieces and frozen;1 large orange, peeled and quartered;1 cup vanilla yogurt;1 cup orange juice;1 tablespoon honey",1
371,Nectarine Recipes,Chloe's Quick Fruit Salad,https://www.allrecipes.com/recipe/14436/chloes-quick-fruit-salad/,15 m,45 m,,Original recipe yields 4 servings,90  cals,0.7 ,20.6,2.3 ,1 ,17 ,"1 apple, cored and chopped;1 large orange, peeled, sectioned, and cut into bite-size;1/2 cup seedless grapes;1 nectarine, pitted and chopped;1/4 cup fresh orange juice;6 tablespoons plain low-fat yogurt",3
372,Nectarine Recipes,Chef John's Nectarine Salsa,https://www.allrecipes.com/recipe/244391/chef-johns-nectarine-salsa/,20 m,50 m,,Original recipe yields 6 servings (2 cups),33  cals,1.7 ,4.5,0.5 ,0 ,195 ,"1 cup finely diced nectarine;1/2 cup finely diced red bell pepper;1/3 cup finely diced onions;2 tablespoons finely diced jalapeno pepper;1 tablespoon chopped fresh cilantro;1 tablespoon fresh lime juice;2 teaspoons olive oil;1/2 teaspoon salt, plus more to taste;1 pinch cayenne pepper;1 pinch freshly ground black pepper",3
373,Nectarine Recipes,"Summer Fruit Salad with a Lemon, Honey, and Mint Dressing",https://www.allrecipes.com/recipe/228231/summer-fruit-salad-with-a-lemon-honey-and-mint-dressing/,20 m,1 h 20 m,,Original recipe yields 8 servings,99  cals,0.5 ,24.8,1.5 ,0 ,3 ,"4 cups cubed seeded watermelon;2 cups sliced fresh strawberries;2 large fresh peaches, cut into cubes;2 large nectarines, cut into cubes;1 red Anjou pear, cut into cubes;1 cup seedless grapes, halved;2 lemons, juiced;1/4 cup minced fresh mint (chocolate mint preferred);1/2 lemon, zested;1 tablespoon honey (fireweed honey preferred)",3
374,Nectarine Recipes,Cherry Almond Smoothie,https://www.allrecipes.com/recipe/58129/cherry-almond-smoothie/,5 m,5 m,,Original recipe yields 2 servings,239  cals,4.7 ,43.8,6.7 ,16 ,96 ,"1 (8 ounce) container cherry yogurt;1 (11 ounce) can mandarin oranges, drained;1/2 banana, peeled and sliced;1/4 cup half-and-half cream;1 teaspoon almond extract",1
