,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
65,Roasted Potatoes,Roasted New Red Potatoes,https://www.allrecipes.com/recipe/76954/roasted-new-red-potatoes/,,,,Original recipe yields 8 servings,179  cals,7 ,27.1,3.2 ,0 ,301 ,"3 pounds small red new potatoes, halved;1/4 cup olive oil;1 teaspoon Salt and freshly ground black pepper",2
66,Roasted Potatoes,Roast Potatoes,https://www.allrecipes.com/recipe/18324/roast-potatoes/,10 m,20 m,30 m,Original recipe yields 4 servings,227  cals,7.3 ,36.4,4.3 ,0 ,596 ,"2 pounds red potatoes, cut into quarters;2 tablespoons vegetable oil;1 teaspoon salt;1/2 teaspoon freshly ground black pepper;1/2 teaspoon dried rosemary, crushed",3
67,Roasted Potatoes,Oven Roasted Parmesan Potatoes,https://www.allrecipes.com/recipe/233393/oven-roasted-parmesan-potatoes/,15 m,30 m,45 m,Original recipe yields 6 servings,162  cals,5.8 ,24.9,3.9 ,6 ,234 ,"cooking spray;1 teaspoon vegetable oil, or as needed;2 tablespoons freshly grated Parmesan cheese;1/2 teaspoon salt;1/2 teaspoon garlic powder;1/2 teaspoon paprika;1/4 teaspoon ground black pepper;2 pounds red potatoes, halved;1 tablespoon vegetable oil, or as needed;1/4 cup sour cream (optional)",4
68,Roasted Potatoes,Easy Spicy Roasted Potatoes,https://www.allrecipes.com/recipe/88758/easy-spicy-roasted-potatoes/,15 m,40 m,55 m,Original recipe yields 4 servings,473  cals,26.1 ,47.6,14.4 ,36 ,1685 ,"5 medium red potatoes, diced with peel;1 medium onion, chopped;1 tablespoon garlic powder;1 tablespoon kosher salt;2 teaspoons chili powder;1/4 cup extra virgin olive oil;1 cup shredded Cheddar cheese (optional)",3
69,Roasted Potatoes,Roasted Potatoes with Greens,https://www.allrecipes.com/recipe/82452/roasted-potatoes-with-greens/,10 m,30 m,40 m,Original recipe yields 2 servings,419  cals,12 ,73.2,7.3 ,31 ,111 ,"6 small red potatoes, quartered;2 tablespoons butter;2 cloves garlic, minced;1 tablespoon fresh rosemary, chopped;sea salt and ground black pepper to taste;1 cup fresh spinach leaves",3
70,Roasted Potatoes,Oven Roasted Red Potatoes and Asparagus,https://www.allrecipes.com/recipe/60924/oven-roasted-red-potatoes-and-asparagus/,15 m,45 m,1 h,Original recipe yields 6 servings,149  cals,4.9 ,23.5,4.2 ,0 ,651 ,"1 1/2 pounds red potatoes, cut into chunks;2 tablespoons extra virgin olive oil;8 cloves garlic, thinly sliced;4 teaspoons dried rosemary;4 teaspoons dried thyme;2 teaspoons kosher salt;1 bunch fresh asparagus, trimmed and cut into 1 inch pieces;ground black pepper to taste",3
71,Roasted Potatoes,Laura's Lemon Roasted Potatoes,https://www.allrecipes.com/recipe/151802/lauras-lemon-roasted-potatoes/,20 m,45 m,1 h 5 m,Original recipe yields 6 servings,461  cals,25 ,55.2,6.6 ,41 ,517 ,"1/4 cup canola oil;1/2 cup butter, melted;2 tablespoons lemon juice;3 cloves garlic, minced;1 tablespoon dried dill weed;1 teaspoon salt;1 teaspoon ground black pepper;5 large potatoes, peeled and cubed",3
72,Roasted Potatoes,Herbed Greek Roasted Potatoes with Feta Cheese,https://www.allrecipes.com/recipe/200771/herbed-greek-roasted-potatoes-with-feta-cheese/,20 m,1 h 20 m,1 h 40 m,Original recipe yields 10 servings,379  cals,21.3 ,41,8 ,20 ,305 ,"5 pounds potatoes, cut into wedges;6 cloves garlic, minced;3/4 cup olive oil;1 cup water;1/4 cup fresh lemon juice;sea salt to taste;ground black pepper to taste;1 1/2 tablespoons dried oregano;1 teaspoon chopped fresh mint;1 (8 ounce) package crumbled feta cheese",3
73,Roasted Potatoes,Healthier Oven Roasted Potatoes,https://www.allrecipes.com/recipe/222077/healthier-oven-roasted-potatoes/,15 m,20 m,35 m,Original recipe yields 4 servings,319  cals,3.8 ,65.5,7.7 ,0 ,314 ,"1 tablespoon olive oil;1 tablespoon minced garlic;1 tablespoon chopped fresh basil;1 tablespoon chopped fresh rosemary;1 tablespoon chopped fresh parsley;1/2 teaspoon red pepper flakes;1/2 teaspoon salt;4 large potatoes, peeled and cubed",3
74,Roasted Potatoes,Fondant Potatoes,https://www.allrecipes.com/recipe/233295/fondant-potatoes/,15 m,40 m,1 h,Original recipe yields 6 servings,239  cals,10.5 ,33.5,4.1 ,16 ,173 ,"3 large whole russet potatoes;2 tablespoons high-heat-resistant vegetable oil, such as grapeseed oil;salt and ground black pepper to taste;3 tablespoons butter;4 sprigs thyme, plus more for garnish;1/2 cup chicken broth, or more as needed",9
75,Roasted Potatoes,Early Morning Oven Roasted New Potatoes,https://www.allrecipes.com/recipe/18280/early-morning-oven-roasted-new-potatoes/,10 m,20 m,30 m,Original recipe yields 4 servings,229  cals,11.7 ,28.9,3.5 ,31 ,414 ,"1 1/2 pounds new potatoes, cut into wedges;4 tablespoons butter;2 teaspoons fresh rosemary;salt and pepper to taste",3
76,Roasted Potatoes,Kristen's Parmesan Roasted Potatoes,https://www.allrecipes.com/recipe/214637/kristens-parmesan-roasted-potatoes/,10 m,1 h,1 h 10 m,Original recipe yields 6 servings,156  cals,6.5 ,20.2,4.9 ,6 ,429 ,"1 1/2 pounds unpeeled potatoes, cut into 1-inch chunks;2 tablespoons olive oil;1 teaspoon kosher salt;1/4 teaspoon black pepper;1/2 cup grated Parmesan cheese;1/4 teaspoon dried thyme leaves",3
77,Roasted Potatoes,"Roasted Potatoes with Tomatoes, Basil, and Garlic",https://www.allrecipes.com/recipe/52922/roasted-potatoes-with-tomatoes-basil-and-garlic/,15 m,20 m,35 m,Original recipe yields 8 servings,136  cals,5.3 ,19.9,2.6 ,0 ,9 ,"2 pounds red potatoes, chopped;1 1/2 cups chopped fresh tomatoes;3/4 cup fresh basil, chopped;3 cloves garlic, pressed;3 tablespoons extra virgin olive oil;1 teaspoon chopped fresh rosemary",3
78,Roasted Potatoes,Roasted Parmesan Rosemary Potatoes,https://www.allrecipes.com/recipe/231000/roasted-parmesan-rosemary-potatoes/,15 m,40 m,55 m,Original recipe yields 4 servings,234  cals,11 ,29.9,4.4 ,2 ,49 ,"1 1/2 pounds new potatoes, cut into 1-inch pieces;3 tablespoons extra-virgin olive oil;2 tablespoons grated Parmesan cheese;1 tablespoon chopped fresh rosemary;salt and ground black pepper to taste",3
79,Roasted Potatoes,Herby Roasted Potato Wedges,https://www.allrecipes.com/recipe/31469/herby-roasted-potato-wedges/,10 m,1 h,1 h 10 m,Original recipe yields 4 servings,480  cals,14.1 ,81.5,9.6 ,0 ,611 ,"5 large potatoes, peeled and cut into wedges;1/4 cup vegetable oil;1/4 cup chopped fresh parsley;1 tablespoon chopped fresh thyme;1 tablespoon chopped fresh oregano;1 teaspoon salt;1 teaspoon black pepper",3
80,Potato Side Dishes,Potato and Shiitake Mushroom Gratin,https://www.allrecipes.com/recipe/13578/potato-and-shiitake-mushroom-gratin/,45 m,1 h 30 m,2 h 15 m,Original recipe yields 12 servings,447  cals,30.4 ,30.1,14.8 ,99 ,720 ,"6 tablespoons butter;1 1/2 pounds fresh mushrooms, quartered;1 1/2 pounds fresh shiitake mushrooms, stemmed and coarsely chopped;3 tablespoons minced garlic;2 teaspoons dried thyme;1 teaspoon dried rosemary, crushed;salt to taste;ground black pepper to taste;2 cups chicken broth;3 pounds Yukon Gold potatoes, peeled and cut into 1/8 inch thick slices;2 cups Parmesan cheese;2 cups heavy cream;1 1/4 teaspoons salt;1 teaspoon ground black pepper;2 cups half-and-half cream",5
81,Potato Side Dishes,Chef John's Perfect Mashed Potatoes,https://www.allrecipes.com/recipe/219077/chef-johns-perfect-mashed-potatoes/,20 m,20 m,40 m,Original recipe yields 4 servings,333  cals,12.7 ,49.7,6.7 ,34 ,30 ,"3 large russet potatoes, peeled and cut in half lengthwise;1/4 cup butter;1/2 cup whole milk;salt and ground black pepper to taste",2
82,Potato Side Dishes,Rich and Creamy Potatoes Au Gratin,https://www.allrecipes.com/recipe/219721/rich-and-creamy-potatoes-au-gratin/,20 m,1 h 10 m,1 h 30 m,Original recipe yields 8 servings,352  cals,20 ,32.1,12.3 ,70 ,331 ,"3 pounds Yukon Gold potatoes, peeled and very thinly sliced;3 cloves garlic, minced;3/4 teaspoon salt;1 cup heavy cream, divided;freshly ground black pepper to taste;freshly grated nutmeg to taste;2 cups freshly shredded Gruyere cheese, divided",4
83,Potato Side Dishes,Cheesy Potato Pancakes,https://www.allrecipes.com/recipe/220614/cheesy-potato-pancakes/,15 m,20 m,35 m,Original recipe yields 6 servings,427  cals,22.1 ,42.6,15.3 ,95 ,1159 ,"4 russet potatoes, peeled and grated;2 eggs;1/2 cup milk;1 cup all-purpose flour;1/2 cup grated Parmesan cheese;1/2 cup shredded Cheddar cheese;1/4 cup real bacon bits (optional);1 teaspoon onion salt;1 teaspoon baking powder;1 teaspoon salt;1/2 teaspoon ground black pepper;1/4 cup corn oil;2 tablespoons butter",5
84,Potato Side Dishes,Roasted Potatoes with Greens,https://www.allrecipes.com/recipe/82452/roasted-potatoes-with-greens/,10 m,30 m,40 m,Original recipe yields 2 servings,419  cals,12 ,73.2,7.3 ,31 ,111 ,"6 small red potatoes, quartered;2 tablespoons butter;2 cloves garlic, minced;1 tablespoon fresh rosemary, chopped;sea salt and ground black pepper to taste;1 cup fresh spinach leaves",3
85,Potato Side Dishes,Lengenberg's Boiled Potatoes,https://www.allrecipes.com/recipe/218445/lengenbergs-boiled-potatoes/,10 m,25 m,35 m,Original recipe yields 4 servings,204  cals,0.3 ,46.2,5.4 ,0 ,57 ,"2 1/4 pounds medium yellow-flesh potatoes (such as Yukon gold), scrubbed, eyes removed;1 pinch salt;1/3 cup chopped fresh parsley",1
86,Potato Side Dishes,Microwave Baked Potato,https://www.allrecipes.com/recipe/85337/microwave-baked-potato/,1 m,11 m,12 m,Original recipe yields 1 servings (1 serving),517  cals,23.1 ,65.4,14.2 ,63 ,422 ,1 large russet potato;1 tablespoon butter or margarine;3 tablespoons shredded Cheddar cheese;salt and pepper to taste;3 teaspoons sour cream,3
87,Potato Side Dishes,Oven Baked Garlic and Parmesan Fries,https://www.allrecipes.com/recipe/216539/oven-baked-garlic-and-parmesan-fries/,20 m,40 m,1 h,Original recipe yields 4 servings,481  cals,18.2 ,68.5,13.9 ,13 ,365 ,"4 large unpeeled russet potatoes, cut into 1/4-inch strips;1/4 cup olive oil;3 cloves garlic, minced;1/2 teaspoon ground dried thyme;1/4 teaspoon seasoned salt;1/2 cup grated Parmesan cheese, divided;1/4 cup chopped fresh parsley;1/4 cup grated Parmesan cheese;1/4 teaspoon seasoned salt (optional)",3
88,Potato Side Dishes,Irish Champ,https://www.allrecipes.com/recipe/100295/irish-champ/,15 m,25 m,40 m,Original recipe yields 4 servings,326  cals,13 ,46.8,7.8 ,35 ,420 ,"2 pounds potatoes, peeled and halved;1 cup milk;1 bunch green onions, thinly sliced;1/2 teaspoon salt, or to taste;1/4 cup butter;1 pinch freshly ground black pepper to taste",4
89,Potato Side Dishes,Creamy Au Gratin Potatoes,https://www.allrecipes.com/recipe/15925/creamy-au-gratin-potatoes/,30 m,1 h 30 m,2 h,Original recipe yields 4 servings,499  cals,25.4 ,49.3,19.8 ,77 ,683 ,"4 russet potatoes, sliced into 1/4 inch slices;1 onion, sliced into rings;salt and pepper to taste;3 tablespoons butter;3 tablespoons all-purpose flour;1/2 teaspoon salt;2 cups milk;1 1/2 cups shredded Cheddar cheese",4
90,Potato Side Dishes,Ultimate Twice Baked Potatoes,https://www.allrecipes.com/recipe/24332/ultimate-twice-baked-potatoes/,15 m,1 h 15 m,1 h 30 m,Original recipe yields 8 servings,422  cals,29.5 ,29.3,10.9 ,63 ,537 ,"4 large baking potatoes;8 slices bacon;1 cup sour cream;1/2 cup milk;4 tablespoons butter;1/2 teaspoon salt;1/2 teaspoon pepper;1 cup shredded Cheddar cheese, divided;8 green onions, sliced, divided",5
91,Potato Side Dishes,Garlic Mashed Potatoes Secret Recipe,https://www.allrecipes.com/recipe/21391/garlic-mashed-potatoes-secret-recipe/,15 m,45 m,1 h,Original recipe yields 100 servings,498  cals,33.4 ,43.2,8.8 ,92 ,382 ,"50 pounds unpeeled red potatoes, quartered;8 pounds butter, room temperature;3 pounds Romano cheese, grated;3 cups chopped garlic;1/2 cup salt;1/2 cup dried oregano",1
92,Potato Side Dishes,Honey Roasted Red Potatoes,https://www.allrecipes.com/recipe/18293/honey-roasted-red-potatoes/,10 m,35 m,45 m,Original recipe yields 4 servings,156  cals,6.2 ,23.4,2.5 ,15 ,88 ,"1 pound red potatoes, quartered;2 tablespoons diced onion;2 tablespoons butter, melted;1 tablespoon honey;1 teaspoon dry mustard;1 pinch salt;1 pinch ground black pepper",3
93,Potato Side Dishes,Baked French Fries I,https://www.allrecipes.com/recipe/20849/baked-french-fries-i/,5 m,45 m,50 m,Original recipe yields 1 servings (1 serving),357  cals,14.1 ,54.7,5.4 ,0 ,27 ,1 large baking potato;1 tablespoon olive oil;1/2 teaspoon paprika;1/2 teaspoon garlic powder;1/2 teaspoon chili powder;1/2 teaspoon onion powder,3
94,Potato Side Dishes,Slow Cooker Mashed Potatoes,https://www.allrecipes.com/recipe/25895/slow-cooker-mashed-potatoes/,15 m,3 h 15 m,3 h 30 m,Original recipe yields 8 servings,470  cals,27.7 ,47.9,8.8 ,74 ,703 ,"5 pounds red potatoes, cut into chunks;1 tablespoon minced garlic, or to taste;3 cubes chicken bouillon;1 (8 ounce) container sour cream;1 (8 ounce) package cream cheese, softened;1/2 cup butter;salt and pepper to taste",2
95,Potato Side Dishes,Oven Roasted Potatoes,https://www.allrecipes.com/recipe/20963/oven-roasted-potatoes/,15 m,30 m,45 m,Original recipe yields 4 servings,289  cals,7.1 ,53.1,5 ,0 ,304 ,"1/8 cup olive oil;1 tablespoon minced garlic;1/2 teaspoon dried basil;1/2 teaspoon dried marjoram;1/2 teaspoon dried dill weed;1/2 teaspoon dried thyme;1/2 teaspoon dried oregano;1/2 teaspoon dried parsley;1/2 teaspoon crushed red pepper flakes;1/2 teaspoon salt;4 large potatoes, peeled and cubed",3
96,Potato Side Dishes,Hash Brown Casserole II,https://www.allrecipes.com/recipe/18511/hash-brown-casserole-ii/,20 m,40 m,1 h,Original recipe yields 12 servings (1 - 3 quart casserole),321  cals,27.8 ,20.9,7.9 ,61 ,627 ,"1 (2 pound) package frozen hash brown potatoes, thawed;1/2 cup melted butter;1 (10.75 ounce) can condensed cream of chicken soup;1 (8 ounce) container sour cream;1/2 cup chopped onions;2 cups shredded Cheddar cheese;1 teaspoon salt;1/4 teaspoon ground black pepper;2 cups crushed cornflakes cereal;1/4 cup melted butter",4
97,Potato Side Dishes,Oven Roasted Red Potatoes,https://www.allrecipes.com/recipe/13849/oven-roasted-red-potatoes/,15 m,40 m,55 m,Original recipe yields 8 servings,171  cals,9.2 ,20.2,2.4 ,0 ,317 ,"1 (1 ounce) envelope dry onion soup mix;2 pounds red potatoes, halved;1/3 cup olive oil",3
98,Potato Side Dishes,Garlic Red Potatoes,https://www.allrecipes.com/recipe/25272/garlic-red-potatoes/,10 m,40 m,50 m,Original recipe yields 4 servings,279  cals,12.2 ,39.6,5.3 ,32 ,698 ,"2 pounds red potatoes, quartered;1/4 cup butter, melted;2 teaspoons minced garlic;1 teaspoon salt;1 lemon, juiced;1 tablespoon grated Parmesan cheese",4
99,Potato Side Dishes,Roasted New Red Potatoes,https://www.allrecipes.com/recipe/76954/roasted-new-red-potatoes/,,,,Original recipe yields 8 servings,179  cals,7 ,27.1,3.2 ,0 ,301 ,"3 pounds small red new potatoes, halved;1/4 cup olive oil;1 teaspoon Salt and freshly ground black pepper",2
100,Potato Side Dishes,Day Before Mashed Potatoes,https://www.allrecipes.com/recipe/18509/day-before-mashed-potatoes/,20 m,30 m,8 h 50 m,Original recipe yields 8 servings,348  cals,16.5 ,44.1,7.4 ,44 ,404 ,"9 potatoes, peeled and cubed;6 ounces cream cheese;1 cup sour cream;2 teaspoons onion powder;1 teaspoon salt;1/4 teaspoon ground black pepper;2 tablespoons butter",4
101,Potato Side Dishes,Emily's Famous Hash Browns,https://www.allrecipes.com/recipe/57783/emilys-famous-hash-browns/,20 m,15 m,35 m,Original recipe yields 4 servings,183  cals,6.9 ,26.1,4.7 ,46 ,24 ,"2 medium russet potatoes, shredded;1/2 medium onion, finely chopped;1/4 cup all-purpose flour;1 egg;1 cup oil for frying, or as needed;salt and pepper to taste",3
102,Potato Side Dishes,Zucchini and Potato Bake,https://www.allrecipes.com/recipe/89195/zucchini-and-potato-bake/,15 m,1 h,1 h 15 m,Original recipe yields 6 servings,243  cals,9.8 ,35,5.1 ,0 ,108 ,"2 medium zucchini, quartered and cut into large pieces;4 medium potatoes, peeled and cut into large chunks;1 medium red bell pepper, seeded and chopped;1 clove garlic, sliced;1/2 cup dry bread crumbs;1/4 cup olive oil;paprika to taste;salt to taste;ground black pepper to taste",3
103,Potato Side Dishes,Cheesy Ranch Potato Bake,https://www.allrecipes.com/recipe/72878/cheesy-ranch-potato-bake/,15 m,1 h 10 m,1 h 25 m,Original recipe yields 12 servings,331  cals,21.8 ,27.5,7.5 ,38 ,571 ,"4 pounds russet potatoes, cut into 1/4 inch cubes;2 teaspoons chili powder;1 teaspoon salt;1/2 teaspoon ground black pepper;6 tablespoons butter, cubed;1 (8 ounce) package shredded colby-Monterey Jack cheese blend;1 (8 ounce) bottle Ranch dressing",3
104,Potato Side Dishes,Restaurant-Style Hashbrown Casserole,https://www.allrecipes.com/recipe/13755/restaurant-style-hashbrown-casserole/,10 m,35 m,45 m,Original recipe yields 5 servings (4 to 6 servings),550  cals,48 ,38.4,16.7 ,101 ,1334 ,"1 (2 pound) package frozen hash brown potatoes, thawed;1/2 cup butter, softened;1 teaspoon salt;1/2 teaspoon ground black pepper;1/2 cup chopped onion;1 (10.75 ounce) can condensed cream of chicken soup;2 cups shredded Cheddar cheese",3
105,Potato Side Dishes,Homemade Crispy Seasoned French Fries,https://www.allrecipes.com/recipe/50223/homemade-crispy-seasoned-french-fries/,15 m,10 m,25 m,Original recipe yields 8 servings,192  cals,3.1 ,37.8,3.9 ,0 ,751 ,"2 1/2 pounds russet potatoes, peeled;1 cup all-purpose flour;1 teaspoon garlic salt;1 teaspoon onion salt;1 teaspoon salt;1 teaspoon paprika;1/2 cup water, or as needed;1 cup vegetable oil for frying",3
106,Potato Side Dishes,Suzy's Mashed Red Potatoes,https://www.allrecipes.com/recipe/22986/suzys-mashed-red-potatoes/,10 m,20 m,30 m,Original recipe yields 8 servings,214  cals,13.4 ,21.6,2.8 ,35 ,96 ,"2 pounds small red potatoes, quartered;1/2 cup butter;1/2 cup milk;1/4 cup sour cream;salt and pepper to taste",2
107,Potato Side Dishes,Three Cheese Garlic Scalloped Potatoes,https://www.allrecipes.com/recipe/65769/three-cheese-garlic-scalloped-potatoes/,10 m,1 h,1 h 10 m,Original recipe yields 6 servings,679  cals,55.5 ,24.2,22.9 ,186 ,617 ,"1 1/2 pounds Yukon Gold potatoes, thinly sliced;2 tablespoons butter, divided;1 pint heavy cream;2 cloves garlic, thinly sliced;salt and pepper to taste;2 cups shredded Cheddar cheese;4 slices provolone cheese;1/2 cup grated Parmesan or Romano cheese",3
108,Potato Soup,Boudreaux's Cajun Potato-Leek Soup,https://www.allrecipes.com/recipe/239728/boudreauxs-cajun-potato-leek-soup/,20 m,45 m,1 h 5 m,Original recipe yields 12 servings,369  cals,15.9 ,52,7 ,60 ,1318 ,"5 pounds potatoes, peeled and cut into 1-inch cubes;3 (32 fluid ounce) containers chicken broth, divided;1 jalapeno pepper, seeded and minced;2 tablespoons dried onion flakes;2 tablespoons dehydrated minced garlic;1 pint heavy whipping cream;2 bunches leeks (white parts with a few of the green tops), chopped;2 tablespoons ground paprika;1 (1 ounce) package dry onion soup mix (such as Lipton®);1 teaspoon Cajun-style crab boil seasoning, or to taste",2
109,Potato Soup,Chef John's Ham and Potato Soup,https://www.allrecipes.com/recipe/220127/chef-johns-ham-and-potato-soup/,20 m,40 m,1 h,Original recipe yields 4 servings,452  cals,24.9 ,42.3,15.8 ,75 ,864 ,"1 1/2 pounds Yukon Gold potatoes, peeled and diced;1 medium onion, diced;1 medium carrot, diced;1 rib celery, diced;8 ounces smoked ham, diced;3 cloves garlic, sliced;3 tablespoons butter;1/4 cup flour;4 cups chicken broth;2 cups water;1/2 cup heavy cream;salt and pepper to taste;cayenne pepper (optional);chopped fresh chives for garnish (optional)",4
110,Potato Soup,Hash Brown Potato Soup,https://www.allrecipes.com/recipe/256745/hash-brown-potato-soup/,10 m,45 m,55 m,Original recipe yields 16 servings (8 quarts),314  cals,16.7 ,36.1,11.6 ,27 ,1760 ,"1/2 pound bacon;1 (2 pound) package frozen hash brown potatoes;2 (16 ounce) packages frozen O'Brien hash brown potatoes;8 cubes chicken bouillon;1 teaspoon celery seed;1/2 teaspoon ground black pepper;8 (10.75 ounce) cans cream of chicken soup, undiluted;2 quarts milk",4
111,Potato Soup,Potato Leek Soup (Vichyssoise),https://www.allrecipes.com/recipe/256108/potato-leek-soup-vichyssoise/,15 m,1 h 10 m,1 h 25 m,Original recipe yields 6 servings,424  cals,30.5 ,35.4,5.8 ,104 ,1171 ,"4 tablespoons unsalted butter;1 1/2 pounds trimmed leeks, cleaned and thinly cut;2 teaspoons kosher salt, plus more to taste;1 1/4 pounds Yukon Gold potatoes, peeled, cut into eighths;3 cups chicken or vegetable broth, or more as needed to adjust thickness;1 cup heavy cream;1/2 cup creme fraiche;1 pinch cayenne pepper;Chopped fresh chives for garnish",3
112,Potato Soup,Nikki's Creamy Crock Pot Potato Soup,https://www.allrecipes.com/recipe/132037/nikkis-creamy-crock-pot-potato-soup/,30 m,3 h 10 m,3 h 40 m,Original recipe yields 6 servings,429  cals,23.5 ,42.5,13.7 ,61 ,1366 ,"3 slices bacon, cooked and crumbled;4 red potatoes, peeled and cut into 1/2 inch chunks;1/4 cup butter;1/2 onion, chopped;3 cloves garlic, coarsely chopped;1/2 cup milk;1/4 cup all-purpose flour;3 cups milk;1 cup sour cream;1/4 cup shredded Cheddar cheese;1/4 cup grated Parmesan cheese;2 tablespoons seasoned salt;1 tablespoon chopped fresh parsley;1 tablespoon crushed red pepper flakes;1/2 teaspoon celery salt;1/2 teaspoon dried basil;chives for garnish (optional)",4
113,Potato Soup,Healthier Delicious Ham and Potato Soup,https://www.allrecipes.com/recipe/222085/healthier-delicious-ham-and-potato-soup/,20 m,25 m,45 m,Original recipe yields 8 servings,196  cals,9.8 ,20.9,6.7 ,27 ,281 ,"3 1/2 cups peeled and diced potatoes;1/2 cup chopped carrots;1/2 cup chopped green beans;1/3 cup diced celery;1/3 cup finely chopped onion;3/4 cup diced cooked ham;3 1/4 cups water;2 tablespoons chicken bouillon granules;1 teaspoon ground white pepper, or to taste;5 tablespoons butter;5 tablespoons all-purpose flour;2 cups nonfat milk",3
114,Potato Soup,Creamy Potato Soup,https://www.allrecipes.com/recipe/13217/creamy-potato-soup/,,,,Original recipe yields 6 servings (6 to 8 servings),358  cals,20 ,33.9,11.7 ,43 ,1048 ,"4 slices bacon;3 potatoes, peeled and chopped;1 onion, chopped;1 carrot, chopped;1 cup chopped celery;water to cover;4 cups milk;2 teaspoons salt;1 teaspoon ground black pepper;1 cup sour cream;2 tablespoons all-purpose flour;2 teaspoons paprika",5
115,Potato Soup,Russian Mushroom and Potato Soup,https://www.allrecipes.com/recipe/80773/russian-mushroom-and-potato-soup/,20 m,40 m,1 h,Original recipe yields 12 servings,167  cals,7.7 ,21.2,4.5 ,23 ,928 ,"5 tablespoons butter, divided;2 leeks, chopped;2 large carrots, sliced;6 cups chicken broth;2 teaspoons dried dill weed;2 teaspoons salt;1/8 teaspoon ground black pepper;1 bay leaf;2 pounds potatoes, peeled and diced;1 pound fresh mushrooms, sliced;1 cup half-and-half;1/4 cup all-purpose flour;fresh dill weed, for garnish (optional)",3
116,Potato Soup,Old-Fashioned Potato Soup,https://www.allrecipes.com/recipe/13043/old-fashioned-potato-soup/,20 m,25 m,45 m,Original recipe yields 6 servings,338  cals,10.8 ,51.6,10.1 ,31 ,857 ,"1/4 cup butter;1 large onion, chopped;6 potatoes, peeled and diced;2 carrots, diced;3 cups water;2 tablespoons chicken bouillon powder;ground black pepper to taste;3 tablespoons all-purpose flour;3 cups milk;1 tablespoon dried parsley;1/4 teaspoon dried thyme",3
117,Potato Soup,Absolutely Ultimate Potato Soup,https://www.allrecipes.com/recipe/13218/absolutely-ultimate-potato-soup/,20 m,30 m,50 m,Original recipe yields 8 servings,594  cals,41.5 ,44,12.6 ,91 ,879 ,"1 pound bacon, chopped;2 stalks celery, diced;1 onion, chopped;3 cloves garlic, minced;8 potatoes, peeled and cubed;4 cups chicken stock, or enough to cover potatoes;3 tablespoons butter;1/4 cup all-purpose flour;1 cup heavy cream;1 teaspoon dried tarragon;3 teaspoons chopped fresh cilantro;salt and pepper to taste",3
118,Potato Soup,Baked Potato Soup I,https://www.allrecipes.com/recipe/12997/baked-potato-soup-i/,15 m,25 m,40 m,Original recipe yields 6 servings,748  cals,49.3 ,49.7,27.2 ,85 ,1335 ,"12 slices bacon;2/3 cup margarine;2/3 cup all-purpose flour;7 cups milk;4 large baked potatoes, peeled and cubed;4 green onions, chopped;1 1/4 cups shredded Cheddar cheese;1 cup sour cream;1 teaspoon salt;1 teaspoon ground black pepper",3
119,Potato Soup,Golden Potato Soup,https://www.allrecipes.com/recipe/13316/golden-potato-soup/,25 m,50 m,1 h 15 m,Original recipe yields 5 servings (4 to 6 servings),299  cals,14.7 ,24.3,16.5 ,57 ,1389 ,3 cups peeled and cubed potatoes;1/2 cup chopped celery;1/2 cup chopped onion;1 cube chicken bouillon;1 cup water;1 teaspoon dried parsley;1/2 teaspoon salt;1 pinch ground black pepper;2 teaspoons all-purpose flour;1 1/2 cups milk;1 1/2 cups shredded American cheese;1 cup chopped ham,3
120,Potato Soup,Cheesy Potato and Corn Chowder,https://www.allrecipes.com/recipe/12922/cheesy-potato-and-corn-chowder/,20 m,35 m,55 m,Original recipe yields 7 servings (6 - 8 servings),289  cals,11.8 ,37.8,11.3 ,23 ,1021 ,2 tablespoons margarine;1 cup chopped celery;1 cup chopped onion;2 (14.5 ounce) cans chicken broth;3 cups peeled and cubed potatoes;1 (15 ounce) can whole kernel corn;1 (4 ounce) can diced green chiles;1 (2.5 ounce) package country style gravy mix;2 cups milk;1 cup shredded Mexican-style processed cheese food,3
121,Potato Soup,Cheesiest Potato Soup,https://www.allrecipes.com/recipe/25732/cheesiest-potato-soup/,,,,,,,,,,,,0
122,Potato Soup,Bacon and Potato Soup,https://www.allrecipes.com/recipe/13076/bacon-and-potato-soup/,15 m,35 m,50 m,Original recipe yields 6 servings (5 -6 cups),324  cals,21.7 ,21.5,10.8 ,36 ,813 ,"6 thick slices bacon;1 1/2 teaspoons olive oil;1/2 cup chopped onion;1/2 cup chopped carrots;1 stalk celery, chopped;4 cups low fat, low sodium chicken broth;4 cups cubed potatoes;1/8 teaspoon cayenne pepper;1/2 cup shredded Cheddar cheese;1/2 teaspoon kosher salt",4
123,Potato Soup,"Potato, Broccoli and Cheese Soup",https://www.allrecipes.com/recipe/13353/potato-broccoli-and-cheese-soup/,,,,,,,,,,,,0
