,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
64,Rice Pilaf,Persian Rice,https://www.allrecipes.com/recipe/240606/persian-rice/,15 m,55 m,1 h 10 m,Original recipe yields 8 servings,255  cals,8.3 ,41.6,4.2 ,11 ,2223 ,"3 quarts water;3 tablespoons kosher salt;2 cups basmati rice, rinsed;1 pinch ground cumin;salt to taste;2 tablespoons olive oil;1 russet potato, cut into 1/4-inch slices;3 tablespoons butter, cut into thin slices, or to taste;1 pinch saffron threads;1 1/2 tablespoons hot water;1 tablespoon chopped parsley, or to taste",5
65,Rice Pilaf,Fresh Mushroom Rice Pilaf ,https://www.allrecipes.com/recipe/229128/fresh-mushroom-rice-pilaf/,10 m,20 m,30 m,Original recipe yields 4 servings,149  cals,2.5 ,27.8,4.2 ,5 ,185 ,2 teaspoons butter;1 (8 ounce) package sliced fresh mushrooms;1/4 cup chopped green pepper;2 tablespoons chopped onion;1 1/3 cups water;2/3 cup white rice;1 teaspoon chicken bouillon granules;1/8 teaspoon salt;1 pinch garlic powder;1 pinch ground black pepper,1
66,Rice Pilaf,Cranberry and Almond Rice Pilaf ,https://www.allrecipes.com/recipe/220675/cranberry-and-almond-rice-pilaf/,15 m,30 m,45 m,Original recipe yields 8 servings,213  cals,3.9 ,39.4,5.1 ,2 ,285 ,"1 tablespoon olive oil;3/4 cup chopped onions;1/2 cup dried cranberries;1 1/2 cups uncooked jasmine rice;3 cups low-sodium chicken broth;1 teaspoon kosher salt, or to taste;ground black pepper to taste;2 green onions, chopped (optional);3 tablespoons chopped fresh cilantro;1/4 cup slivered almonds",5
67,Rice Pilaf,Sarah's Feta Rice Pilaf,https://www.allrecipes.com/recipe/232844/sarahs-feta-rice-pilaf/,10 m,30 m,40 m,Original recipe yields 4 servings,295  cals,10.6 ,41,8.8 ,34 ,739 ,"2 tablespoons butter;1/2 cup orzo pasta;1/2 cup diced onion;2 cloves garlic, minced;1/2 cup white rice;2 cups chicken broth;1 cup chopped spinach;1/2 cup chopped Bulgarian feta cheese",2
68,Brown Rice,Smoky Stuffed Peppers,https://www.allrecipes.com/recipe/249089/smoky-stuffed-peppers/,,,,,,,,,,,,0
69,Brown Rice,Raisin and Spice Brown Rice,https://www.allrecipes.com/recipe/148986/raisin-and-spice-brown-rice/,10 m,45 m,55 m,Original recipe yields 7 servings (3 1/2 cups),161  cals,4.5 ,28.2,2.7 ,4 ,95 ,1 cup brown rice;2 cups chicken broth;1 tablespoon butter;1 bay leaf;1 tablespoon vegetable oil;1 cup chopped onion;1 teaspoon minced fresh ginger;1 teaspoon ground cumin;1/2 teaspoon ground coriander;1/3 cup thinly sliced celery;1/4 cup seedless raisins ;1 tablespoon low-sodium soy sauce;freshly ground black pepper to taste,2
70,Brown Rice,"Brown Rice, Chicken, and Chorizo Paella",https://www.allrecipes.com/recipe/269005/brown-rice-chicken-and-chorizo-paella/,,,,,,,,,,,,0
71,Brown Rice,Easy Oven Brown Rice,https://www.allrecipes.com/recipe/230901/easy-oven-brown-rice/,10 m,1 h,1 h 10 m,Original recipe yields 6 servings (3 cups),206  cals,5.1 ,36.2,3.6 ,10 ,420 ,1 1/2 cups brown rice;1 teaspoon salt;2 tablespoons butter;3 cups boiling water,3
72,Brown Rice,Easy Korean Ground Beef Bowl,https://www.allrecipes.com/recipe/268091/easy-korean-ground-beef-bowl/,10 m,15 m,25 m,Original recipe yields 4 servings (4 bowls),574  cals,19.1 ,70.3,28.8 ,74 ,1142 ,"1 pound lean ground beef;5 cloves garlic, crushed;1 tablespoon freshly grated ginger;2 teaspoons toasted sesame oil;1/2 cup reduced-sodium soy sauce;1/3 cup light brown sugar;1/4 teaspoon crushed red pepper;6 green onions, chopped, divided;4 cups hot cooked brown rice;1 tablespoon toasted sesame seeds",3
73,Brown Rice,Copycat Chipotle® Cilantro-Lime Brown Rice,https://www.allrecipes.com/recipe/238489/copycat-chipotle-cilantro-lime-brown-rice/,10 m,30 m,45 m,Original recipe yields 4 servings,359  cals,3.8 ,73.6,7.3 ,0 ,454 ,"4 cups water;2 cups brown rice;1 lime, juiced;1 teaspoon minced garlic;1 teaspoon extra-virgin olive oil;1 teaspoon sea salt;1/2 cup chopped fresh cilantro",3
74,Brown Rice,Brown Rice Buddha Bowl,https://www.allrecipes.com/recipe/256984/brown-rice-buddha-bowl/,30 m,18 m,48 m,Original recipe yields 3 servings,583  cals,22.6 ,80.5,18 ,0 ,692 ,"Rice:;3 cups water;1 cup long-grain brown rice;1/2 teaspoon salt;Dressing:;1 lime, juiced;2 tablespoons olive oil;1 tablespoon sesame oil;1 tablespoon dried Thai basil;1 teaspoon minced hot chile pepper;Vegetables:;2 tablespoons sesame seeds;1/2 (8 ounce) package snow peas;1 cup cooked chickpeas, drained;1/2 (16 ounce) package firm tofu, cut into strips;16 baby corn, cut into bite-sized pieces;1 cup grated carrots;1 small green bell pepper, diced;2 green onions, cut on the diagonal;2 tablespoons chopped fresh cilantro",5
75,Brown Rice,Chef John's Sausage & Shrimp Jambalaya,https://www.allrecipes.com/recipe/220126/chef-johns-sausage-shrimp-jambalaya/,15 m,1 h,1 h 15 m,Original recipe yields 4 servings,495  cals,25.2 ,37.3,30.3 ,221 ,1909 ,"2 tablespoons butter;8 ounces andouille sausage, cut into 1/4-inch slices;2 tablespoons ground paprika;1 tablespoon ground cumin;1/2 teaspoon cayenne pepper;1/2 cup diced tomatoes;1 large green bell pepper, diced;2 stalks celery, sliced 1/4 inch thick;4 green onions, thinly sliced;1 teaspoon salt;1 bay leaf;1 cup uncooked brown rice;3 cups chicken stock;1 pound large shrimp, peeled and deveined;salt and ground black pepper to taste",5
76,Brown Rice,Brown Rice and Black Bean Casserole,https://www.allrecipes.com/recipe/75445/brown-rice-and-black-bean-casserole/,,,,,,,,,,,,0
77,Brown Rice,Oven Brown Rice,https://www.allrecipes.com/recipe/18317/oven-brown-rice/,10 m,1 h,1 h 10 m,Original recipe yields 8 servings,140  cals,6.5 ,18.3,2.2 ,15 ,482 ,"1 cup brown rice;1 cup beef broth;1 (14.5 ounce) can chicken broth;1/4 cup butter, melted;1 teaspoon garlic salt;1 teaspoon seasoned salt",2
78,Brown Rice,Mexican Bean and Rice Salad,https://www.allrecipes.com/recipe/188444/mexican-bean-and-rice-salad/,20 m,1 h 20 m,,Original recipe yields 10 servings,124  cals,1 ,26,4.7 ,0 ,220 ,"2 cups cooked brown rice;1 (15 ounce) can kidney beans, rinsed and drained;1 (15 ounce) can black beans, rinsed and drained;1 (15.25 ounce) can whole kernel corn, drained;1 small onion, diced;1 green bell pepper, diced;2 jalapeno peppers, seeded and diced;1 lime, zested and juiced;1/4 cup chopped cilantro leaves;1 teaspoon minced garlic;1 1/2 teaspoons ground cumin;salt to taste",2
79,Brown Rice,Garlic Chicken Fried Brown Rice,https://www.allrecipes.com/recipe/78144/garlic-chicken-fried-brown-rice/,,,,,,,,,,,,0
80,Brown Rice,Lemony Shrimp over Brown Rice,https://www.allrecipes.com/recipe/158833/lemony-shrimp-over-brown-rice/,15 m,20 m,35 m,Original recipe yields 4 servings,551  cals,23 ,40.2,38.5 ,282 ,322 ,"1 cup brown rice;1 2/3 cups water;3 tablespoons butter;3 tablespoons olive oil;2 cloves garlic, minced;1/2 cup white wine;2 tablespoons fresh lemon juice;1 1/2 pounds medium shrimp - peeled and deveined;1/4 cup chopped fresh flat-leaf parsley;1/2 teaspoon cornstarch",2
81,Brown Rice,"Brown Rice, Broccoli, Cheese and Walnut Surprise",https://www.allrecipes.com/recipe/13944/brown-rice-broccoli-cheese-and-walnut-surprise/,,,,,,,,,,,,0
82,Brown Rice,Best of Everything Veggie Burgers,https://www.allrecipes.com/recipe/174272/best-of-everything-veggie-burgers/,25 m,16 m,41 m,Original recipe yields 6 servings (6 patties),317  cals,5.8 ,49.4,18.2 ,71 ,1704 ,"1/2 cup uncooked brown rice;1 cup water;2 (16 ounce) cans black beans, rinsed and drained;1 green bell pepper, halved and seeded;1 onion, quartered;1/2 cup sliced mushrooms;6 cloves garlic, peeled;3/4 cup shredded mozzarella cheese;2 eggs;1 tablespoon chili powder;1 tablespoon ground cumin;1 tablespoon garlic salt;1 teaspoon hot sauce;1/2 cup dry bread crumbs, or as needed",5
83,Brown Rice,Home-Style Brown Rice Pilaf,https://www.allrecipes.com/recipe/14043/home-style-brown-rice-pilaf/,,,,,,,,,,,,0
84,Brown Rice,Curried Chicken and Brown Rice Casserole,https://www.allrecipes.com/recipe/82813/curried-chicken-and-brown-rice-casserole/,,,,,,,,,,,,0
85,Brown Rice,Black Bean and Rice Enchiladas,https://www.allrecipes.com/recipe/222598/black-bean-and-rice-enchiladas/,15 m,50 m,1 h 5 m,Original recipe yields 8 servings,322  cals,11 ,44.4,12.8 ,19 ,994 ,"1 tablespoon olive oil;1 green bell pepper, chopped;1 onion, chopped;3 cloves garlic, minced;1 (15 ounce) can black beans, rinsed and drained;1 (14.5 ounce) can diced tomatoes and green chilies;1/4 cup picante sauce;1 tablespoon chili powder;1 teaspoon ground cumin;1/4 teaspoon red pepper flakes;2 cups cooked brown rice;8 (6 inch) flour tortillas, warmed;1 cup salsa;1 cup shredded Cheddar cheese;3 tablespoons chopped fresh cilantro leaves;1/4 cup shredded Cheddar cheese",4
86,Brown Rice,Southwest Chicken Bake,https://www.allrecipes.com/recipe/219842/southwest-chicken-bake/,,,,,,,,,,,,0
87,Brown Rice,Amazing Brown Rice Salad,https://www.allrecipes.com/recipe/64368/amazing-brown-rice-salad/,15 m,1 h,3 h 15 m,Original recipe yields 4 servings,302  cals,10.3 ,49.7,3.8 ,0 ,365 ,2 cups water;1 cup brown rice;1/4 cup diced red onion;1/2 cup diced celery;1/4 cup dried cranberries;1/2 cup balsamic vinaigrette salad dressing;1 tablespoon sugar,2
88,Brown Rice,Brown Rice Breakfast Porridge,https://www.allrecipes.com/recipe/96787/brown-rice-breakfast-porridge/,,,,,,,,,,,,0
89,Brown Rice,Ashley's African Peanut Soup,https://www.allrecipes.com/recipe/217290/ashleys-african-peanut-soup/,30 m,5 h,5 h 30 m,Original recipe yields 20 servings,205  cals,8.7 ,22.8,10.8 ,14 ,353 ,"2 tablespoons olive oil;2 large skinless, boneless chicken breast halves;1 onion, chopped;2 red bell peppers, sliced;4 cloves garlic, minced;1 (28 ounce) can crushed tomatoes;2 sweet potatoes, peeled and cut into bite-size pieces;3 cups sliced carrots;4 cups chicken broth, or more as needed;1/2 teaspoon curry powder;1/2 teaspoon ground cumin;1/4 teaspoon chili powder;1/4 teaspoon cayenne pepper;1/4 teaspoon crushed red pepper flakes;1/4 teaspoon ground cinnamon;1/4 teaspoon ground black pepper;1 cup brown rice;1 cup crunchy peanut butter",3
90,Brown Rice,Healthier Creamy Rice Pudding,https://www.allrecipes.com/recipe/219442/healthier-creamy-rice-pudding/,45 m,20 m,1 h 5 m,Original recipe yields 4 servings,363  cals,6.4 ,69.2,9.2 ,59 ,252 ,"1 1/2 cups water;3/4 cup uncooked brown rice;1 1/2 cups low-fat milk;1/3 cup white sugar;1/4 teaspoon salt;1/2 cup low-fat milk;1 egg, beaten;2/3 cup raisins;1 tablespoon butter;1/2 teaspoon vanilla extract",2
91,Brown Rice,Easy Shrimp Vegetable Stir Fry,https://www.allrecipes.com/recipe/218579/easy-shrimp-vegetable-stir-fry/,20 m,15 m,35 m,Original recipe yields 6 servings,317  cals,6.3 ,43,23.8 ,173 ,1136 ,"2 cups instant brown rice;1 3/4 cups water;6 tablespoons soy sauce;6 tablespoons water;1/4 cup honey;2 tablespoons cider vinegar;2 tablespoons cornstarch;2 tablespoons olive oil;2 cloves garlic, chopped;2 cups broccoli florets;1 cup baby carrots;1 small white onion, chopped;1/2 teaspoon black pepper;1 cup sliced fresh mushrooms;1 1/2 pounds uncooked medium shrimp, peeled and deveined",4
92,Wild Rice,Wild Rice Soup I,https://www.allrecipes.com/recipe/13097/wild-rice-soup-i/,,,,,,,,,,,,0
93,Wild Rice,Minnesota Wild Rice Dressing,https://www.allrecipes.com/recipe/26492/minnesota-wild-rice-dressing/,45 m,15 m,1 h,Original recipe yields 12 servings,418  cals,31.6 ,20.4,12.7 ,82 ,835 ,"2 (4.5 ounce) packages instant long grain and wild rice;1 (16 ounce) package ground pork sausage;1 (16 ounce) package ground sage pork sausage;1/2 cup chopped celery;1 medium onion, chopped;1/2 pound fresh mushrooms, sliced;1 (5 ounce) can water chestnuts, drained and sliced;1/4 teaspoon garlic powder;2 eggs, beaten",3
94,Wild Rice,Wild Rice Pilaf,https://www.allrecipes.com/recipe/21141/wild-rice-pilaf/,5 m,25 m,30 m,Original recipe yields 5 servings (4 to 6 servings),307  cals,16.8 ,28.8,9.9 ,32 ,971 ,1/2 pound sausage;1 (6 ounce) package uncooked long grain and wild rice;1 (4.5 ounce) can sliced mushrooms,2
95,Wild Rice,Nutty Wild Rice Salad with Kiwifruit and Red Grapes,https://www.allrecipes.com/recipe/13620/nutty-wild-rice-salad-with-kiwifruit-and-red-grapes/,,,,Original recipe yields 4 servings,248  cals,5.2 ,46.9,6.9 ,0 ,5 ,"2 1/2 cups chicken stock;1 cup wild rice;3 tablespoons lemon juice;2 teaspoons olive oil;2 teaspoons honey;2 kiwis, peeled and diced;1 cup seedless red grapes, halved;1 1/2 tablespoons toasted, chopped pecans",3
96,Wild Rice,White and Wild Rice Pilaf,https://www.allrecipes.com/recipe/177740/white-and-wild-rice-pilaf/,20 m,50 m,1 h 10 m,Original recipe yields 8 servings,160  cals,2 ,31.4,3.6 ,0 ,435 ,"1 tablespoon olive oil;1 large onion, chopped;2 large carrots, chopped;2 stalks celery, sliced;2 cloves garlic, minced;3 1/2 cups Swanson® Vegetable Broth (regular or Certified Organic);1/2 cup uncooked wild rice;1 cup uncooked regular long-grain white rice;2 tablespoons chopped fresh parsley",2
97,Wild Rice,Minnesota Real Wild Rice Stuffing,https://www.allrecipes.com/recipe/229230/minnesota-real-wild-rice-stuffing/,30 m,1 h 10 m,1 h 40 m,Original recipe yields 20 servings,239  cals,7.5 ,38.1,7.5 ,6 ,83 ,"8 cups chicken broth;4 cups wild rice;3 cups cubed, stale cranberry-walnut bread;1 cup chicken broth;1 1/2 cups finely chopped celery;1 (8 ounce) can sliced water chestnuts, drained;3/4 cup chopped pecans;3/4 cup pine nuts;1 onion, diced;1 Granny Smith apple, diced;1/2 cup finely chopped dried apricots;4 cloves garlic, pressed",3
98,Wild Rice,Opa George's Wild Rice,https://www.allrecipes.com/recipe/220831/opa-georges-wild-rice/,15 m,45 m,1 h,Original recipe yields 6 servings,163  cals,6.5 ,22.9,4.4 ,12 ,216 ,"3 cups water;1 cup wild rice;1/2 teaspoon salt;1/2 cup coarsely chopped fresh morel mushrooms;1/2 cup coarsely chopped roasted chestnuts;2 green onions, chopped;6 ounces sour cream;1 green onion, chopped (optional);salt and ground black pepper to taste",3
99,Wild Rice,Cajun Wild Rice,https://www.allrecipes.com/recipe/91463/cajun-wild-rice/,10 m,45 m,55 m,Original recipe yields 6 servings (6 cups),248  cals,14.3 ,21.2,9.1 ,24 ,989 ,"1 cup uncooked wild rice;1 (14 ounce) can chicken broth;1/4 cup water;1/2 pound andouille sausage, diced;1/2 cup diced sweet onion;1 cup chopped fresh mushrooms;1 tablespoon minced garlic;1 (10.75 ounce) can condensed cream of mushroom soup",1
100,Wild Rice,Wild Rice Stuffed Acorn Squash ,https://www.allrecipes.com/recipe/211210/wild-rice-stuffed-acorn-squash/,30 m,1 h,1 h 30 m,Original recipe yields 8 servings,187  cals,2.1 ,39.2,5.1 ,3 ,637 ,"2 acorn squash, halved and seeded;1 (6 ounce) package dry corn bread stuffing mix;2 teaspoons butter;1 onion, diced;1 clove garlic, minced;1 cup chopped fresh mushrooms;1 cup long grain and wild rice mix;2 sprigs fresh sage, chopped;2 cups vegetable stock",4
101,Wild Rice,Creamy Chicken and Wild Rice Soup,https://www.allrecipes.com/recipe/23852/creamy-chicken-and-wild-rice-soup/,,,,,,,,,,,,0
102,Wild Rice,Chicken Wild Rice Soup I,https://www.allrecipes.com/recipe/18448/chicken-wild-rice-soup-i/,,,,,,,,,,,,0
103,Wild Rice,Cream of Chicken with Wild Rice Soup,https://www.allrecipes.com/recipe/15021/cream-of-chicken-with-wild-rice-soup/,,,,,,,,,,,,0
104,Wild Rice,Turkey Wild Rice Soup,https://www.allrecipes.com/recipe/24400/turkey-wild-rice-soup/,15 m,1 h,1 h 15 m,Original recipe yields 9 servings,409  cals,29.8 ,17,17.9 ,56 ,1137 ,"3 (10.5 ounce) cans condensed chicken broth;2 cups water;1/2 cup finely chopped green onions;1/2 cup uncooked wild rice;8 slices bacon;1/2 cup margarine;3/4 cup all-purpose flour;1/2 teaspoon salt;1/4 teaspoon poultry seasoning;1/8 teaspoon ground black pepper;2 cups half-and-half cream;1 1/2 cups cooked, diced turkey meat;2 tablespoons dry sherry",3
105,Wild Rice,Turkey Wild Rice Soup II,https://www.allrecipes.com/recipe/212664/turkey-wild-rice-soup-ii/,20 m,1 h,1 h 20 m,Original recipe yields 8 servings,252  cals,15.2 ,14.4,14.3 ,61 ,795 ,"2/3 cup uncooked wild rice;2 cups water;6 tablespoons butter;1/4 cup finely chopped onion;1/4 cup finely chopped celery;1/3 cup all-purpose flour;4 cups turkey broth;1/3 cup shredded carrot;2 cups chopped cooked turkey;1/2 teaspoon kosher salt, or to taste;1/2 teaspoon ground black pepper, or to taste;1/4 cup chopped slivered almonds;1/2 teaspoon lemon juice;3/4 cup half-and-half cream",3
106,Wild Rice,Minnesota Pork Chops,https://www.allrecipes.com/recipe/21669/minnesota-pork-chops/,20 m,2 h,2 h 20 m,Original recipe yields 4 servings,352  cals,14.4 ,29.3,26.9 ,56 ,791 ,6 pork chops;salt and pepper to taste;1 cup uncooked wild rice;1 1/2 cups water;1 (8 ounce) can canned mushrooms;1 tablespoon chicken bouillon granules;1 (10.75 ounce) can condensed cream of mushroom soup,3
107,Wild Rice,Wild Rice and Asparagus Chicken Breasts,https://www.allrecipes.com/recipe/8851/wild-rice-and-asparagus-chicken-breasts/,,,,,,,,,,,,0
108,Wild Rice,Wild Rice And Chicken Soup,https://www.allrecipes.com/recipe/8589/wild-rice-and-chicken-soup/,,,,,,,,,,,,0
109,Wild Rice,Chicken and Wild Rice Casserole,https://www.allrecipes.com/recipe/17178/chicken-and-wild-rice-casserole/,,,,,,,,,,,,0
110,Wild Rice,Wild Rice Casserole I,https://www.allrecipes.com/recipe/31547/wild-rice-casserole-i/,30 m,4 h,4 h 30 m,Original recipe yields 8 servings,408  cals,23 ,39.5,11.6 ,57 ,1400 ,"2 onions, finely chopped;3 celery, thinly sliced;2 (6 ounce) packages dry instant long grain and wild rice mix;2 1/2 cups water;1 (10.75 ounce) can condensed cream of mushroom soup;1/2 cup butter;1/2 pound processed American cheese;1/2 cup sliced fresh mushrooms",1
111,Wild Rice,Wild Rice Casserole,https://www.allrecipes.com/recipe/25423/wild-rice-casserole/,,,,,,,,,,,,0
112,Wild Rice,Ham and Wild Rice Quiche,https://www.allrecipes.com/recipe/70503/ham-and-wild-rice-quiche/,15 m,1 h 15 m,1 h 40 m,Original recipe yields 6 servings,653  cals,46.7 ,25.8,32.8 ,195 ,948 ,"3/4 cup water;1/4 cup uncooked wild rice;1 (9 inch) unbaked pie crust;1 cup cubed cooked ham;1/3 cup finely chopped red bell pepper;1/4 cup thinly sliced green onion tops;1 (4 ounce) can sliced mushrooms, drained;3 eggs, beaten;1 cup sour cream;1 tablespoon Dijon mustard;1/2 teaspoon salt;1/8 teaspoon black pepper;2 cups shredded Swiss cheese",5
113,Wild Rice,"Leslie's Broccoli, Wild Rice, and Mushroom Stuffing",https://www.allrecipes.com/recipe/54930/leslies-broccoli-wild-rice-and-mushroom-stuffing/,,,,,,,,,,,,0
114,Wild Rice,California Roll Sushi,https://www.allrecipes.com/recipe/189477/california-roll-sushi/,45 m,15 m,1 h 30 m,Original recipe yields 8 servings (8 rolls),232  cals,14.4 ,23.7,3.9 ,5 ,135 ,"1 cup uncooked short-grain white rice;1 cup water;1/4 cup rice vinegar;1 tablespoon white sugar;1/2 cup imitation crabmeat, finely chopped;1/4 cup mayonnaise;8 sheets nori (dry seaweed);2 1/2 tablespoons sesame seeds;1 cucumber, cut into thin spears;2 avocados - pitted, peeled, and sliced the long way",5
115,Wild Rice,Wild Rice Chowder,https://www.allrecipes.com/recipe/16893/wild-rice-chowder/,,,,,,,,,,,,0
116,Wild Rice,Wild Rice Soup III,https://www.allrecipes.com/recipe/16894/wild-rice-soup-iii/,,,,,,,,,,,,0
117,Wild Rice,Wild Rice and Beef Casserole,https://www.allrecipes.com/recipe/66333/wild-rice-and-beef-casserole/,,,,,,,,,,,,0
118,Wild Rice,Curried Wild Rice and Squash Soup,https://www.allrecipes.com/recipe/29776/curried-wild-rice-and-squash-soup/,15 m,1 h 15 m,1 h 30 m,Original recipe yields 4 servings,309  cals,6.6 ,61.2,7.6 ,15 ,784 ,"1 cup uncooked wild rice;3 cups water;2 1/2 pounds butternut squash - peeled, seeded, and cubed;2 1/2 cups chicken broth;1/2 cup orange juice;2 tablespoons butter;1 medium onion, chopped;1 clove garlic, finely chopped;1 1/2 teaspoons curry powder;1 1/4 teaspoons salt;1/2 teaspoon ground black pepper",4
119,Wild Rice,Orzo and Wild Rice Salad,https://www.allrecipes.com/recipe/165261/orzo-and-wild-rice-salad/,15 m,25 m,3 h,Original recipe yields 4 servings,566  cals,29.1 ,68.2,10.6 ,< 1 ,341 ,"1/2 cup wild rice;2 cups water;1 cup orzo pasta;3 tablespoons chopped red onion;3 tablespoons dried currants;2 tablespoons corn kernels, drained;3 tablespoons diced yellow bell pepper;3 tablespoons diced red bell pepper;3 tablespoons diced green bell pepper;2 tablespoons chopped fresh basil;1/2 teaspoon salt;1/2 teaspoon ground black pepper;2 tablespoons white balsamic vinegar;1 1/2 tablespoons honey;3/4 teaspoon Dijon mustard;1/4 teaspoon minced garlic;1/8 teaspoon pepper;1 1/2 teaspoons chopped fresh basil;1/4 cup canola oil;1/4 cup extra-virgin olive oil",3
120,Fried Rice,Thai Fried Rice with Pineapple and Chicken,https://www.allrecipes.com/recipe/233419/thai-fried-rice-with-pineapple-and-chicken/,,,,,,,,,,,,0
121,Fried Rice,Vegetable Fried Rice,https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/,15 m,40 m,55 m,Original recipe yields 4 servings,299  cals,14.7 ,36.7,8.5 ,0 ,731 ,"3 cups water;1 1/2 cups quick-cooking brown rice;2 tablespoons peanut oil;1 small yellow onion, chopped;1 small green bell pepper, chopped;1 teaspoon minced garlic;1/4 teaspoon red pepper flakes;3 green onions, thinly sliced;3 tablespoons soy sauce;1 cup frozen petite peas;2 teaspoons sesame oil;1/4 cup roasted peanuts (optional)",3
122,Fried Rice,Fried Rice II,https://www.allrecipes.com/recipe/23103/fried-rice-ii/,20 m,10 m,12 h 30 m,Original recipe yields 8 servings,170  cals,5.8 ,24.2,5.1 ,70 ,394 ,"2 cups uncooked instant rice;2 cubes chicken bouillon;1 cup snow peas;1 cup chopped onions;1 cup bean sprouts;3 eggs, beaten;2 tablespoons vegetable oil;2 teaspoons soy sauce, or to taste",4
123,Fried Rice,Perfect Thai Fried Rice With Marinated Chicken,https://www.allrecipes.com/recipe/255315/perfect-thai-fried-rice-with-marinated-chicken/,,,,,,,,,,,,0
124,Fried Rice,Vegetable Lovers' Fried Rice,https://www.allrecipes.com/recipe/45381/vegetable-lovers-fried-rice/,15 m,45 m,2 h,Original recipe yields 8 servings,243  cals,7.1 ,36,8.8 ,116 ,519 ,"1 1/2 cups uncooked long-grain white rice;3 cups water;2 tablespoons vegetable oil, divided;1/3 cup chopped onion;1 clove garlic, peeled and minced;5 eggs, beaten;1/4 cup soy sauce, divided;2 stalks celery, thinly sliced;4 ounces mushrooms, sliced;1 green bell pepper, chopped;1 (8 ounce) can bamboo shoots, drained;2 carrots, shredded;3/4 cup snow peas;3 green onions, sliced",4
125,Fried Rice,Garlic Fried Rice,https://www.allrecipes.com/recipe/144479/garlic-fried-rice/,4 m,30 m,34 m,Original recipe yields 4 servings,187  cals,1.3 ,39.2,3.6 ,3 ,14 ,"1 cup uncooked white rice;2 cups water;1 teaspoon butter;1 clove garlic, minced;1 small onion, minced;1 tablespoon lemon juice",2
126,Fried Rice,Chinese Sausage Fried Rice,https://www.allrecipes.com/recipe/58429/chinese-sausage-fried-rice/,,,,,,,,,,,,0
127,Fried Rice,Mediterranean Fried Rice,https://www.allrecipes.com/recipe/231710/mediterranean-fried-rice/,15 m,10 m,25 m,Original recipe yields 4 servings,244  cals,12.9 ,26.2,9.3 ,12 ,477 ,"2 tablespoons olive oil;1 clove garlic, minced;1 1/2 cups cooked rice;1 (10 ounce) package frozen chopped spinach, thawed and drained;1 (6 ounce) jar marinated artichoke hearts, drained and quartered;1 (4 ounce) jar roasted red peppers, drained and chopped;1/2 cup crumbled feta cheese with herbs",2
128,Fried Rice,Kimchi Fried Rice (Kimchi Bokkeumbap),https://www.allrecipes.com/recipe/237053/kimchi-fried-rice-kimchi-bokkeumbap/,15 m,10 m,25 m,Original recipe yields 2 servings,566  cals,16.9 ,88.2,13.5 ,107 ,622 ,"1 tablespoon canola oil;1/4 cup ground beef;1 green onion, sliced, white and green parts separated;1 cup kimchi, drained and chopped;1 tablespoon gochujang (Korean hot pepper paste), or to taste (optional);3 cups cooked short-grain rice;1 teaspoon sesame oil;1 teaspoon butter;1 egg",4
129,Fried Rice,Chinese Chicken Fried Rice II,https://www.allrecipes.com/recipe/16954/chinese-chicken-fried-rice-ii/,,,,,,,,,,,,0
130,Fried Rice,Fried Rice Restaurant Style,https://www.allrecipes.com/recipe/79543/fried-rice-restaurant-style/,15 m,30 m,45 m,Original recipe yields 8 servings,261  cals,8.4 ,39.7,5.8 ,46 ,381 ,"2 cups enriched white rice;4 cups water;2/3 cup chopped baby carrots;1/2 cup frozen green peas;2 tablespoons vegetable oil;2 eggs;soy sauce to taste;sesame oil, to taste (optional)",3
131,Fried Rice,House Fried Rice,https://www.allrecipes.com/recipe/18294/house-fried-rice/,,,,,,,,,,,,0
132,Fried Rice,Fried Rice I,https://www.allrecipes.com/recipe/18286/fried-rice-i/,10 m,30 m,40 m,Original recipe yields 4 servings,516  cals,20.7 ,63.5,17.3 ,159 ,968 ,"1 1/3 cups uncooked white rice;1 2/3 cups water;3 eggs, lightly beaten;1/4 teaspoon salt;1/8 teaspoon ground black pepper;3 teaspoons vegetable oil, divided;1/4 pound bacon, cut into strips;1/8 cup soy sauce;1 (10 ounce) package frozen green peas, thawed;2 green onions, chopped",4
133,Fried Rice,Shrimp Fried Rice II,https://www.allrecipes.com/recipe/21561/shrimp-fried-rice-ii/,20 m,10 m,30 m,Original recipe yields 4 servings,483  cals,17.5 ,60.3,20 ,187 ,1638 ,"1 1/2 cups uncooked white rice;3 cups water;4 tablespoons vegetable oil;1 cup fresh bean sprouts;1/2 cup chopped onion;1 1/2 cups cooked medium shrimp, peeled and deveined without tail;1/4 cup chopped green onion;2 eggs, beaten;1 teaspoon salt;1/4 teaspoon ground black pepper;4 tablespoons soy sauce;1/4 teaspoon sesame oil",4
134,Fried Rice,Chinese Chicken Fried Rice I,https://www.allrecipes.com/recipe/17161/chinese-chicken-fried-rice-i/,,,,,,,,,,,,0
135,Fried Rice,Fried Rice with Cilantro,https://www.allrecipes.com/recipe/34911/fried-rice-with-cilantro/,,,,,,,,,,,,0
136,Fried Rice,April's Chicken Fried Rice,https://www.allrecipes.com/recipe/23632/aprils-chicken-fried-rice/,,,,,,,,,,,,0
